sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,sy_dist,sy_disterr1,sy_disterr2
2,5,Radial Velocity,259.88,0.29,-0.29,0.7708,0.0043,-0.0044,0,,,,,,,,,,,,,0.08,0.05,-0.04,0,,,,,,,,,0,,5172,18,-18,0,0.94,0.01,-0.01,0,0.91,0.01,-0.01,0,0.35,0.1,-0.1,0,4.43,0.02,-0.02,0,,,,,,,,,12.5855,0.0124,-0.0123
3,5,Radial Velocity,7.2004,0.0017,-0.0017,0.0505,0.0044,-0.0053,0,,,,,,,,,,,,,0.13,0.1,-0.11,0,,,,,,,,,0,M1.5 V,3350,50,-50,0,,,,,0.33,0.02,-0.02,0,-0.55,0.1,-0.1,0,4.69,0.1,-0.1,0,2,,,-1,,,,,7.24396,0.00486,-0.00485
3,5,Radial Velocity,28.14,0.053,-0.065,0.125,0.012,-0.013,0,,,,,,,,,,,,,0.02,0.15,-0.02,0,,,,,,,,,0,M1.5 V,3350,50,-50,0,,,,,0.33,0.02,-0.02,0,-0.55,0.1,-0.1,0,4.69,0.1,-0.1,0,2,,,-1,,,,,7.24396,0.00486,-0.00485
3,5,Radial Velocity,62.24,0.55,-0.55,0.213,0.019,-0.022,0,,,,,,,,,,,,,0.02,0.22,-0.02,0,,,,,,,,,0,M1.5 V,3350,50,-50,0,,,,,0.33,0.02,-0.02,0,-0.55,0.1,-0.1,0,4.69,0.1,-0.1,0,2,,,-1,,,,,7.24396,0.00486,-0.00485
3,5,Radial Velocity,39.026,0.194,-0.211,0.156,0.014,-0.017,0,,,,,,,,,,,,,0.03,0.16,-0.03,0,,,,,,,,,0,M1.5 V,3350,50,-50,0,,,,,0.33,0.02,-0.02,0,-0.55,0.1,-0.1,0,4.69,0.1,-0.1,0,2,,,-1,,,,,7.24396,0.00486,-0.00485
3,5,Radial Velocity,256.2,13.8,-7.9,0.549,0.052,-0.058,0,,,,,,,,,,,,,0.08,0.41,-0.08,0,,,,,,,,,0,M1.5 V,3350,50,-50,0,,,,,0.33,0.02,-0.02,0,-0.55,0.1,-0.1,0,4.69,0.1,-0.1,0,2,,,-1,,,,,7.24396,0.00486,-0.00485
1,5,Transit,3.795963,2.5E-05,-3.4E-05,0.04527,0.00096,-0.00088,0,1.615,0.051,-0.051,0,,,,,,,,,0.045,0.039,-0.033,0,,,,,,,,,0,,5660,61,-61,0,0.88,0.01,-0.01,0,0.87,0.05,-0.05,0,-0.28,0.04,-0.04,0,4.49,0.11,-0.11,0,6.7,4,-5.1,0,1.82,0.12,-0.12,0,64.5978,0.1943,-0.1932
1,5,Transit,6.203449,4.9E-05,-4.6E-05,0.062,0.0012,-0.0012,0,2.071,0.052,-0.052,0,,,,,,,,,0.034,0.042,-0.025,0,,,,,,,,,0,,5660,61,-61,0,0.88,0.01,-0.01,0,0.87,0.05,-0.05,0,-0.28,0.04,-0.04,0,4.49,0.11,-0.11,0,6.7,4,-5.1,0,1.82,0.12,-0.12,0,64.5978,0.1943,-0.1932
1,5,Transit,14.175685,8.3E-05,-0.0001,0.1074,0.0023,-0.0023,0,2.539,0.062,-0.065,0,,,,,,,,,0.055,0.038,-0.035,0,,,,,,,,,0,,5660,61,-61,0,0.88,0.01,-0.01,0,0.87,0.05,-0.05,0,-0.28,0.04,-0.04,0,4.49,0.11,-0.11,0,6.7,4,-5.1,0,1.82,0.12,-0.12,0,64.5978,0.1943,-0.1932
1,5,Transit,19.590025,8.3E-05,-8.9E-05,0.1367,0.0022,-0.002,0,3.083,0.052,-0.052,0,,,,,,,,,0.058,0.032,-0.036,0,,,,,,,,,0,,5660,61,-61,0,0.88,0.01,-0.01,0,0.87,0.05,-0.05,0,-0.28,0.04,-0.04,0,4.49,0.11,-0.11,0,6.7,4,-5.1,0,1.82,0.12,-0.12,0,64.5978,0.1943,-0.1932
1,5,Transit,29.54115,0.00033,-0.00042,0.1758,0.0041,-0.0038,0,2.017,0.052,-0.057,0,,,,,,,,,0.051,0.036,-0.034,0,,,,,,,,,0,,5660,61,-61,0,0.88,0.01,-0.01,0,0.87,0.05,-0.05,0,-0.28,0.04,-0.04,0,4.49,0.11,-0.11,0,6.7,4,-5.1,0,1.82,0.12,-0.12,0,64.5978,0.1943,-0.1932
1,5,Transit,8.88029,2E-05,-2E-05,0.078,0.001,-0.001,0,3.39,0.07,-0.07,0,10.4,0.9,-0.9,0,1.5,0.2,-0.2,0,0,,,0,,,,,893,36,-36,0,0,G9 V,5348,100,-100,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0,-0.15,0.06,-0.06,0,4.3,0.1,-0.1,0,8.7,,,-1,,,,,53.6089,0.0733,-0.0731
1,5,Transit,28.5805,0.0002,-0.0002,0.17,0.002,-0.002,0,3.08,0.07,-0.07,0,7.2,1.4,-1.4,0,1.4,0.3,-0.3,0,0,,,0,,,,,605,24,-24,0,0,G9 V,5348,100,-100,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0,-0.15,0.06,-0.06,0,4.3,0.1,-0.1,0,8.7,,,-1,,,,,53.6089,0.0733,-0.0731
1,5,Transit,38.3525,0.0003,-0.0003,0.207,0.003,-0.003,0,3.04,0.07,-0.07,0,5.8,,,1,0.5,0.3,-0.3,0,0,,,0,,,,,549,22,-22,0,0,G9 V,5348,100,-100,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0,-0.15,0.06,-0.06,0,4.3,0.1,-0.1,0,8.7,,,-1,,,,,53.6089,0.0733,-0.0731
1,5,Radial Velocity,101.5,0.4,-0.4,0.397,0.005,-0.005,0,,,,,,,,,,,,,0,,,0,,,,,397,16,-16,0,0,G9 V,5348,100,-100,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0,-0.15,0.06,-0.06,0,4.3,0.1,-0.1,0,8.7,,,-1,,,,,53.6089,0.0733,-0.0731
1,5,Radial Velocity,4450,2750,-2750,4.8,2.2,-2.2,0,,,,,,,,,,,,,0,,,0,,,,,,,,,0,G9 V,5348,100,-100,0,0.94,0.02,-0.02,0,0.81,0.04,-0.04,0,-0.15,0.06,-0.06,0,4.3,0.1,-0.1,0,8.7,,,-1,,,,,53.6089,0.0733,-0.0731
2,5,Radial Velocity,5.3135,0.001,-0.001,0.0529,0.0024,-0.0027,0,,,,,,,,,,,,,0.1,0.11,-0.07,0,,,,,,,,,0,K0 V,5256,29,-29,0,,,,,0.7,,,0,-0.11,0.02,-0.02,0,4.37,0.05,-0.05,0,,,,,,,,,35.9715,0.0527,-0.0526
2,5,Radial Velocity,13.8905,0.0033,-0.0034,0.1004,0.0046,-0.0051,0,,,,,,,,,,,,,0.09,0.09,-0.06,0,,,,,,,,,0,K0 V,5256,29,-29,0,,,,,0.7,,,0,-0.11,0.02,-0.02,0,4.37,0.05,-0.05,0,,,,,,,,,35.9715,0.0527,-0.0526
2,5,Radial Velocity,29.158,0.0102,-0.01,0.1647,0.0076,-0.0083,0,,,,,,,,,,,,,0.11,0.05,-0.06,0,,,,,,,,,0,K0 V,5256,29,-29,0,,,,,0.7,,,0,-0.11,0.02,-0.02,0,4.37,0.05,-0.05,0,,,,,,,,,35.9715,0.0527,-0.0526
2,5,Radial Velocity,85.5073,0.0983,-0.0947,0.3374,0.0155,-0.017,0,,,,,,,,,,,,,0.06,0.06,-0.04,0,,,,,,,,,0,K0 V,5256,29,-29,0,,,,,0.7,,,0,-0.11,0.02,-0.02,0,4.37,0.05,-0.05,0,,,,,,,,,35.9715,0.0527,-0.0526
2,5,Radial Velocity,597.0643,0.0256,-0.0256,1.3649,0.0466,-0.0495,0,,,,,,,,,,,,,0.95,0.001,-0.001,0,,,,,,,,,0,,5782.13,76.96,-127.47,0,1.13,0.05,-0.04,0,1.04,0.13,-0.11,0,-0.054,0.004,-0.004,0,4.35,0.05,-0.08,0,,,,,1.0248,0.1472,-0.2209,0,35.9864,0.0414,-0.0413
1,5,Radial Velocity,4.3123,0.0011,-0.0012,0.0468,0.0024,-0.0023,0,,,,,,,,,,,,,0.2,0.14,-0.16,0,,,,,,,,,0,K2.5 V,4956,50,-50,0,,,,,0.77,0.05,-0.05,0,-0.31,0.03,-0.03,0,4.47,0.16,-0.16,0,4.5,,,0,,,,,12.9363,0.0047,-0.0046
1,5,Radial Velocity,9.6184,0.005,-0.0049,0.0799,0.004,-0.004,0,,,,,,,,,,,,,0.06,0.11,-0.06,0,,,,,,,,,0,K2.5 V,4956,50,-50,0,,,,,0.77,0.05,-0.05,0,-0.31,0.03,-0.03,0,4.47,0.16,-0.16,0,4.5,,,0,,,,,12.9363,0.0047,-0.0046
1,5,Radial Velocity,20.432,0.022,-0.024,0.1321,0.0066,-0.0066,0,,,,,,,,,,,,,0.07,0.11,-0.07,0,,,,,,,,,0,K2.5 V,4956,50,-50,0,,,,,0.77,0.05,-0.05,0,-0.31,0.03,-0.03,0,4.47,0.16,-0.16,0,4.5,,,0,,,,,12.9363,0.0047,-0.0046
1,5,Radial Velocity,51.76,0.5,-0.46,0.247,0.011,-0.014,0,,,,,,,,,,,,,0.02,0.2,-0.02,0,,,,,,,,,0,K2.5 V,4956,50,-50,0,,,,,0.77,0.05,-0.05,0,-0.31,0.03,-0.03,0,4.47,0.16,-0.16,0,4.5,,,0,,,,,12.9363,0.0047,-0.0046
1,5,Radial Velocity,197.8,5.7,-9,0.6,0.034,-0.033,0,,,,,,,,,,,,,0.29,0.31,-0.29,0,,,,,,,,,0,K2.5 V,4956,50,-50,0,,,,,0.77,0.05,-0.05,0,-0.31,0.03,-0.03,0,4.47,0.16,-0.16,0,4.5,,,0,,,,,12.9363,0.0047,-0.0046
1,5,Transit,5.766193,1.6E-05,-1.6E-05,0.064,,,0,2.34,0.46,-0.46,0,,,,,,,,,,,,,,,,,,,,,0,,6050,137,-137,0,1.22,0.24,-0.24,0,,,,,,,,,4.3,0.15,-0.15,0,,,,,,,,,1027.45,19.32,-18.64
1,5,Transit,12.465988,9E-06,-9E-06,0.108,,,0,5.87,1.16,-1.16,0,,,,,,,,,,,,,,,,,,,,,0,,6050,137,-137,0,1.22,0.24,-0.24,0,,,,,,,,,4.3,0.15,-0.15,0,,,,,,,,,1027.45,19.32,-18.64
1,5,Transit,21.587475,0.000164,-0.000164,0.155,,,0,2.2,0.44,-0.44,0,,,,,,,,,,,,,,,,,,,,,0,,6050,137,-137,0,1.22,0.24,-0.24,0,,,,,,,,,4.3,0.15,-0.15,0,,,,,,,,,1027.45,19.32,-18.64
1,5,Transit,37.993273,0.00039,-0.00039,0.227,,,0,2.6,0.54,-0.54,0,,,,,,,,,,,,,,,,,,,,,1,,6050,137,-137,0,1.22,0.24,-0.24,0,,,,,,,,,4.3,0.15,-0.15,0,,,,,,,,,1027.45,19.32,-18.64
1,5,Transit,3.428054,2.6E-05,-2.6E-05,0.044,,,0,1.25,0.19,-0.19,0,,,,,,,,,,,,,,,,,,,,,0,,5560,100,-100,0,0.94,0.14,-0.14,0,,,,,,,,,4.47,0.15,-0.15,0,,,,,,,,,891.092,17.021,-16.404
1,5,Transit,7.381998,1E-05,-1E-05,0.073,,,0,3.69,0.59,-0.59,0,,,,,,,,,,,,,,,,,,,,,0,,5560,100,-100,0,0.94,0.14,-0.14,0,,,,,,,,,4.47,0.15,-0.15,0,,,,,,,,,891.092,17.021,-16.404
1,5,Transit,12.56093,3.6E-05,-3.6E-05,0.104,,,0,2.79,0.41,-0.41,0,,,,,,,,,,,,,,,,,,,,,0,,5560,100,-100,0,0.94,0.14,-0.14,0,,,,,,,,,4.47,0.15,-0.15,0,,,,,,,,,891.092,17.021,-16.404
1,5,Transit,30.826557,0.000199,-0.000199,0.189,,,0,3.12,0.55,-0.55,0,,,,,,,,,,,,,,,,,,,,,0,,5560,100,-100,0,0.94,0.14,-0.14,0,,,,,,,,,4.47,0.15,-0.15,0,,,,,,,,,891.092,17.021,-16.404
1,5,Transit,637.2093,0.0169,-0.0154,1.24,0.29,-0.45,0,3.64,0.52,-0.39,0,,,,,,,,,,,,,,,,,,,,,0,,5528,122,-122,0,0.91,,,0,0.97,,,0,,,,,4.51,,,0,,,,,1.8429,,,0,891.092,17.021,-16.404
1,5,Transit,33.040532,0.000215,-0.000215,0.198,,,0,2.26,0.44,-0.44,0,,,,,,,,,,,,,,,,,,,,,0,,5690,108,-108,0,1,0.19,-0.19,0,,,,,,,,,4.42,0.15,-0.15,0,,,,,,,,,915.212,16.92,-16.327
1,5,Transit,62.303276,0.000406,-0.000406,0.303,,,0,2.95,0.62,-0.62,0,,,,,,,,,,,,,,,,,,,,,0,,5690,108,-108,0,1,0.19,-0.19,0,,,,,,,,,4.42,0.15,-0.15,0,,,,,,,,,915.212,16.92,-16.327
1,5,Transit,3.250619,1.3E-05,-1.3E-05,0.04,,,0,1.13,0.08,-0.08,0,,,,,,,,,,,,,,,,,,,,,0,,4997,100,-100,0,0.76,0.05,-0.05,0,,,,,,,,,4.58,0.15,-0.15,0,,,,,,,,,406.529,3.024,-2.98
1,5,Transit,6.195469,2.9E-05,-2.9E-05,0.062,,,0,1.21,0.08,-0.08,0,,,,,,,,,,,,,,,,,,,,,0,,4997,100,-100,0,0.76,0.05,-0.05,0,,,,,,,,,4.58,0.15,-0.15,0,,,,,,,,,406.529,3.024,-2.98
1,5,Transit,8.348125,4.1E-05,-4.1E-05,0.075,,,0,1.25,0.09,-0.09,0,,,,,,,,,,,,,,,,,,,,,0,,4997,100,-100,0,0.76,0.05,-0.05,0,,,,,,,,,4.58,0.15,-0.15,0,,,,,,,,,406.529,3.024,-2.98
1,5,Transit,13.767102,3.4E-05,-3.4E-05,0.105,,,0,2.2,0.29,-0.29,0,,,,,,,,,,,,,,,,,,,,,0,,4997,100,-100,0,0.76,0.05,-0.05,0,,,,,,,,,4.58,0.15,-0.15,0,,,,,,,,,406.529,3.024,-2.98
1,5,Transit,87.090195,0.000406,-0.000406,0.359,,,0,2.58,0.24,-0.24,0,,,,,,,,,,,,,,,,,,,,,0,,4997,100,-100,0,0.76,0.05,-0.05,0,,,,,,,,,4.58,0.15,-0.15,0,,,,,,,,,406.529,3.024,-2.98
1,5,Transit,3.8867907,6.2E-06,-6.3E-06,0.0343,0.0046,-0.0046,0,1.07,0.12,-0.12,0,,,,,,,,,,,,,,,,,,,,,0,M1,3788,54,-54,0,0.47,0.05,-0.05,0,0.48,0.06,-0.06,0,-0.28,0.1,-0.1,0,4.77,0.07,-0.07,0,4,,,-1,6.4,0.62,-0.62,0,177.594,0.774,-0.774
1,5,Transit,7.267302,1.2E-05,-1.1E-05,0.0451,0.007,-0.007,0,1.25,0.14,-0.14,0,,,,,,,,,,,,,,,,,,,,,0,M1,3788,54,-54,0,0.47,0.05,-0.05,0,0.48,0.06,-0.06,0,-0.28,0.1,-0.1,0,4.77,0.07,-0.07,0,4,,,-1,6.4,0.62,-0.62,0,177.594,0.774,-0.774
1,5,Transit,13.342996,2.5E-05,-2.4E-05,0.0781,0.01,-0.01,0,1.4,0.16,-0.16,0,,,,,,,,,,,,,,,,,,,,,0,M1,3788,54,-54,0,0.47,0.05,-0.05,0,0.48,0.06,-0.06,0,-0.28,0.1,-0.1,0,4.77,0.07,-0.07,0,4,,,-1,6.4,0.62,-0.62,0,177.594,0.774,-0.774
1,5,Transit,22.407704,7.4E-05,-7.2E-05,0.11,0.015,-0.015,0,1.27,0.15,-0.14,0,,,,,,,,,,,,,,,,,,,,,0,M1,3788,54,-54,0,0.47,0.05,-0.05,0,0.48,0.06,-0.06,0,-0.28,0.1,-0.1,0,4.77,0.07,-0.07,0,4,,,-1,6.4,0.62,-0.62,0,177.594,0.774,-0.774
1,5,Transit,129.9441,0.0013,-0.0012,0.432,0.171,-0.053,0,1.17,0.08,-0.08,0,,,,,,,,,0.04,0.07,-0.04,-1,0.3,0.1,-0.15,0,,,,,0,,3755,90,-90,0,0.52,0.02,-0.02,0,0.54,0.02,-0.02,0,-0.26,0.12,-0.12,0,4.74,0.02,-0.02,0,4,0.6,-0.6,0,5.29,0.54,-0.39,0,177.594,0.774,-0.774
1,5,Transit,2.090876,2E-05,-2E-05,0.034,,,0,1.73,0.4,-0.4,0,,,,,,,,,,,,,,,,,,,,,0,,5751,100,-100,0,1.43,0.26,-0.26,0,,,,,,,,,4.19,0.15,-0.15,0,,,,,,,,,1798.75,75.21,-69.51
1,5,Transit,6.155557,5E-05,-5E-05,0.069,,,0,2.39,0.45,-0.45,0,,,,,,,,,,,,,,,,,,,,,0,,5751,100,-100,0,1.43,0.26,-0.26,0,,,,,,,,,4.19,0.15,-0.15,0,,,,,,,,,1798.75,75.21,-69.51
1,5,Transit,13.233549,8.1E-05,-8.1E-05,0.115,,,0,3.07,0.57,-0.57,0,,,,,,,,,,,,,,,,,,,,,0,,5751,100,-100,0,1.43,0.26,-0.26,0,,,,,,,,,4.19,0.15,-0.15,0,,,,,,,,,1798.75,75.21,-69.51
1,5,Transit,2.580827,2E-05,-2E-05,0.035,,,0,1.32,0.14,-0.14,0,,,,,,,,,,,,,,,,,,,,,0,,5299,100,-100,0,0.83,0.07,-0.07,0,,,,,,,,,4.54,0.15,-0.15,0,,,,,,,,,1056.48,45.79,-42.19
1,5,Transit,3.715335,3.3E-05,-3.3E-05,0.045,,,0,1.47,0.15,-0.15,0,,,,,,,,,,,,,,,,,,,,,0,,5299,100,-100,0,0.83,0.07,-0.07,0,,,,,,,,,4.54,0.15,-0.15,0,,,,,,,,,1056.48,45.79,-42.19
1,5,Transit,7.055679,4.3E-05,-4.3E-05,0.068,,,0,2.23,0.21,-0.21,0,,,,,,,,,,,,,,,,,,,,,0,,5299,100,-100,0,0.83,0.07,-0.07,0,,,,,,,,,4.54,0.15,-0.15,0,,,,,,,,,1056.48,45.79,-42.19
1,5,Transit,11.97901,0.000101,-0.000101,0.097,,,0,2.67,0.35,-0.35,0,,,,,,,,,,,,,,,,,,,,,0,,5299,100,-100,0,0.83,0.07,-0.07,0,,,,,,,,,4.54,0.15,-0.15,0,,,,,,,,,1056.48,45.79,-42.19
1,5,Transit,20.834237,0.000184,-0.000184,0.141,,,0,2.35,0.22,-0.22,0,,,,,,,,,,,,,,,,,,,,,0,,5299,100,-100,0,0.83,0.07,-0.07,0,,,,,,,,,4.54,0.15,-0.15,0,,,,,,,,,1056.48,45.79,-42.19
2,5,Transit,10.864384,5.1E-05,-4.6E-05,0.079,0.013,-0.013,0,1.61,0.29,-0.27,0,,,,,,,,,0.33,,,1,6.5,1.2,-1,0,,,,,0,,3740,130,-130,0,0.48,0.07,-0.09,0,0.5,0.07,-0.09,0,-0.08,0.28,-0.3,0,4.77,0.09,-0.06,0,,,,,6.4,3.2,-1.5,0,,,
2,5,Transit,5.8416366,1E-05,-1E-05,0.0521,0.0088,-0.0086,0,2,0.33,-0.32,0,,,,,,,,,0.33,,,1,14.8,2.7,-2.3,0,,,,,0,,3740,130,-130,0,0.48,0.07,-0.09,0,0.5,0.07,-0.09,0,-0.08,0.28,-0.3,0,4.77,0.09,-0.06,0,,,,,6.4,3.2,-1.5,0,,,
2,5,Transit,19.850291,6.1E-05,-5.7E-05,0.118,0.02,-0.02,0,2.09,0.33,-0.32,0,,,,,,,,,0.33,,,1,2.9,0.52,-0.44,0,,,,,0,,3740,130,-130,0,0.48,0.07,-0.09,0,0.5,0.07,-0.09,0,-0.08,0.28,-0.3,0,4.77,0.09,-0.06,0,,,,,6.4,3.2,-1.5,0,,,
2,5,Transit,34.14211,0.00025,-0.00025,0.169,0.029,-0.028,0,1.53,0.27,-0.25,0,,,,,,,,,0.33,,,1,1.41,0.25,-0.21,0,,,,,0,,3740,130,-130,0,0.48,0.07,-0.09,0,0.5,0.07,-0.09,0,-0.08,0.28,-0.3,0,4.77,0.09,-0.06,0,,,,,6.4,3.2,-1.5,0,,,
2,5,Transit,63.33627,0.0006,-0.00062,0.255,0.043,-0.042,0,1.8,0.31,-0.3,0,,,,,,,,,0.33,,,1,0.62,0.11,-0.1,0,,,,,0,,3740,130,-130,0,0.48,0.07,-0.09,0,0.5,0.07,-0.09,0,-0.08,0.28,-0.3,0,4.77,0.09,-0.06,0,,,,,6.4,3.2,-1.5,0,,,
1,5,Transit,5.90124,0.0001,-0.0001,0.05,,,0,2.2,0.2,-0.2,0,1303,,,1,,,,,,,,,,,,,,,,,1,,3900,200,-200,0,0.53,0.04,-0.04,0,0.58,0.05,-0.05,0,0,0.4,-0.4,0,4.64,0.3,-0.3,0,,,,,,,,,323.847,3.4025,-3.4025
1,5,Transit,8.7522,0.0003,-0.0003,0.09,,,0,2,0.2,-0.2,0,158.9,,,1,,,,,,,,,,,,,,,,,1,,3900,200,-200,0,0.53,0.04,-0.04,0,0.58,0.05,-0.05,0,0,0.4,-0.4,0,4.64,0.3,-0.3,0,,,,,,,,,323.847,3.4025,-3.4025
1,5,Transit,22.7802,0.0005,-0.0005,0.13,,,0,2.7,0.2,-0.2,0,,,,,,,,,,,,,,,,,,,,,0,,3900,200,-200,0,0.53,0.04,-0.04,0,0.58,0.05,-0.05,0,0,0.4,-0.4,0,4.64,0.3,-0.3,0,,,,,,,,,323.847,3.4025,-3.4025
1,5,Transit,2.896,0.0003,-0.0003,0.033,,,0,1.5,0.1,-0.1,0,,,,,,,,,,,,,,,,,,,,,0,,3900,200,-200,0,0.53,0.04,-0.04,0,0.58,0.05,-0.05,0,0,0.4,-0.4,0,4.64,0.3,-0.3,0,,,,,,,,,323.847,3.4025,-3.4025
1,5,Transit,0.74296,7E-05,-7E-05,0.013,,,0,0.82,0.07,-0.07,0,,,,,,,,,,,,,,,,,,,,,0,,3900,200,-200,0,0.53,0.04,-0.04,0,0.58,0.05,-0.05,0,0,0.4,-0.4,0,4.64,0.3,-0.3,0,,,,,,,,,323.847,3.4025,-3.4025
1,5,Transit,5.66793,0.00012,-0.00012,0.0677,0.0014,-0.0014,0,1.74,0.18,-0.18,0,,,,,,,,,0,,,0,,,,,,,,,1,,5904,47,-47,0,1.82,0.14,-0.18,0,1.29,0.06,-0.12,0,0.025,0.002,-0.002,0,4.03,0.06,-0.06,0,4.27,0.74,-1.03,0,0.3,0.049,-0.079,0,1209.16,22.195,-22.195
1,5,Transit,13.17562,0.00014,-0.00014,0.1189,0.0025,-0.0025,0,3.2,0.3,-0.3,0,,,,,,,,,0,,,0,,,,,,,,,1,,5904,47,-47,0,1.82,0.14,-0.18,0,1.29,0.06,-0.12,0,0.025,0.002,-0.002,0,4.03,0.06,-0.06,0,4.27,0.74,-1.03,0,0.3,0.049,-0.079,0,1209.16,22.195,-22.195
1,5,Transit,21.77596,0.00011,-0.00011,0.1662,0.0035,-0.0035,0,5.35,0.49,-0.49,0,,,,,,,,,0,,,0,,,,,,,,,1,,5904,47,-47,0,1.82,0.14,-0.18,0,1.29,0.06,-0.12,0,0.025,0.002,-0.002,0,4.03,0.06,-0.06,0,4.27,0.74,-1.03,0,0.3,0.049,-0.079,0,1209.16,22.195,-22.195
1,5,Transit,31.7844,0.00039,-0.00039,0.2138,0.0045,-0.0045,0,4.02,0.38,-0.38,0,,,,,,,,,0,,,0,,,,,,,,,1,,5904,47,-47,0,1.82,0.14,-0.18,0,1.29,0.06,-0.12,0,0.025,0.002,-0.002,0,4.03,0.06,-0.06,0,4.27,0.74,-1.03,0,0.3,0.049,-0.079,0,1209.16,22.195,-22.195
1,5,Transit,41.02902,0.00042,-0.00042,0.2535,0.0054,-0.0054,0,4.46,0.41,-0.41,0,,,,,,,,,0,,,0,,,,,,,,,1,,5904,47,-47,0,1.82,0.14,-0.18,0,1.29,0.06,-0.12,0,0.025,0.002,-0.002,0,4.03,0.06,-0.06,0,4.27,0.74,-1.03,0,0.3,0.049,-0.079,0,1209.16,22.195,-22.195
3,5,Transit,3.6001053,8.3E-06,-8E-06,0.04178,0.00079,-0.00079,0,0.403,0.016,-0.014,0,,,,,,,,,0.16,0.21,-0.1,0,,,,,,,,,0,K,5046,74,-74,0,0.75,0.01,-0.01,0,0.76,0.04,-0.04,0,-0.55,0.07,-0.07,0,4.56,0.01,-0.01,0,11.23,0.91,-0.99,0,2.493,0.028,-0.028,0,36.4396,0.0395,-0.0394
3,5,Transit,4.5458841,7E-06,-7.1E-06,0.04881,0.00093,-0.00093,0,0.497,0.021,-0.017,0,,,,,,,,,0.31,0.12,-0.15,0,,,,,,,,,0,K,5046,74,-74,0,0.75,0.01,-0.01,0,0.76,0.04,-0.04,0,-0.55,0.07,-0.07,0,4.56,0.01,-0.01,0,11.23,0.91,-0.99,0,2.493,0.028,-0.028,0,36.4396,0.0395,-0.0394
3,5,Transit,6.189392,1.2E-05,-1.2E-05,0.06,0.0011,-0.0011,0,0.53,0.022,-0.019,0,,,,,,,,,0.18,0.16,-0.12,0,,,,,,,,,0,K,5046,74,-74,0,0.75,0.01,-0.01,0,0.76,0.04,-0.04,0,-0.55,0.07,-0.07,0,4.56,0.01,-0.01,0,11.23,0.91,-0.99,0,2.493,0.028,-0.028,0,36.4396,0.0395,-0.0394
3,5,Transit,7.743493,1.7E-05,-1.6E-05,0.0696,0.0013,-0.0013,0,0.546,0.017,-0.015,0,,,,,,,,,0.1,0.2,-0.07,0,,,,,,,,,0,K,5046,74,-74,0,0.75,0.01,-0.01,0,0.76,0.04,-0.04,0,-0.55,0.07,-0.07,0,4.56,0.01,-0.01,0,11.23,0.91,-0.99,0,2.493,0.028,-0.028,0,36.4396,0.0395,-0.0394
3,5,Transit,9.740486,1.3E-05,-1.3E-05,0.0811,0.0015,-0.0015,0,0.741,0.041,-0.04,0,,,,,,,,,0.29,0.2,-0.19,0,,,,,,,,,0,K,5046,74,-74,0,0.75,0.01,-0.01,0,0.76,0.04,-0.04,0,-0.55,0.07,-0.07,0,4.56,0.01,-0.01,0,11.23,0.91,-0.99,0,2.493,0.028,-0.028,0,36.4396,0.0395,-0.0394
1,5,Transit,2.211099,4E-06,-4E-06,0.029,,,0,1.59,0.09,-0.09,0,,,,,,,,,,,,,,,,,,,,,1,,4503,100,-100,0,0.62,0.03,-0.03,0,,,,,,,,,4.68,0.15,-0.15,0,,,,,,,,,578.796,9.604,-9.3
1,5,Transit,4.617534,2.1E-05,-2.1E-05,0.048,,,0,1.55,0.23,-0.23,0,,,,,,,,,,,,,,,,,,,,,1,,4503,100,-100,0,0.62,0.03,-0.03,0,,,,,,,,,4.68,0.15,-0.15,0,,,,,,,,,578.796,9.604,-9.3
1,5,Transit,10.198545,4.5E-05,-4.5E-05,0.081,,,0,1.59,0.1,-0.1,0,,,,,,,,,,,,,,,,,,,,,1,,4503,100,-100,0,0.62,0.03,-0.03,0,,,,,,,,,4.68,0.15,-0.15,0,,,,,,,,,578.796,9.604,-9.3
